country_code,country,measure_code,measure,unit_code,unit,market_type_code,market_type,pharmaceutical_code,pharmaceutical,year,value,obs_status,obs_status2,obs_status3,unit_multiplier,decimals
NLD,Netherlands,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2000,41.5,,,,0,
NLD,Netherlands,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2001,42,,,,0,
NLD,Netherlands,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2002,43.8,,,,0,
NLD,Netherlands,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2003,46.5,,,,0,
NLD,Netherlands,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2004,46.6,,,,0,
NLD,Netherlands,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2005,49.8,,,,0,
NLD,Netherlands,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2006,53.7,,,,0,
NLD,Netherlands,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2007,54.1,,,,0,
NLD,Netherlands,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2008,56.2,,,,0,
NLD,Netherlands,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2009,57,,,,0,
NLD,Netherlands,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2010,60.6,,,,0,
NLD,Netherlands,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2011,63.3,,,,0,
NLD,Netherlands,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2012,66.7,,,,0,
NLD,Netherlands,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2013,69.7,,,,0,
NLD,Netherlands,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2014,71.4,,,,0,
NLD,Netherlands,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2015,72.4,,,,0,
NLD,Netherlands,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2016,74.1,,,,0,
NLD,Netherlands,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2017,75.6,,,,0,
NLD,Netherlands,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2018,77.7,,,,0,
NLD,Netherlands,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2019,78,,,,0,
NLD,Netherlands,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2020,78.7,,,,0,
NLD,Netherlands,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2021,78.6,,,,0,
NLD,Netherlands,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2022,80,,,,0,
NLD,Netherlands,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2023,79,,,,0,
NZL,New Zealand,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2010,19.2,,,,0,
NZL,New Zealand,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2011,18.8,,,,0,
NZL,New Zealand,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2012,19.5,,,,0,
NZL,New Zealand,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2013,20.9,,,,0,
NZL,New Zealand,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2014,21,,,,0,
NZL,New Zealand,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2015,20.4,,,,0,
NZL,New Zealand,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2016,19.7,,,,0,
NZL,New Zealand,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2017,19.3,,,,0,
NZL,New Zealand,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2018,18.2,,,,0,
NZL,New Zealand,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2019,18.2,,,,0,
NZL,New Zealand,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2020,18.1,,,,0,
NZL,New Zealand,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2021,17.6,,,,0,
NZL,New Zealand,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2022,18,,,,0,
NZL,New Zealand,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2023,21.6,,,,0,
NZL,New Zealand,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2024,22.6,,,,0,
NZL,New Zealand,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2010,63.9,,,,0,
NZL,New Zealand,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2011,66.9,,,,0,
NZL,New Zealand,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2012,69.4,,,,0,
NZL,New Zealand,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2013,73.2,,,,0,
NZL,New Zealand,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2014,74.7,,,,0,
NZL,New Zealand,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2015,74.5,,,,0,
NZL,New Zealand,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2016,76,,,,0,
NZL,New Zealand,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2017,76.8,,,,0,
NZL,New Zealand,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2018,75.9,,,,0,
NZL,New Zealand,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2019,75.9,,,,0,
NZL,New Zealand,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2020,76.5,,,,0,
NZL,New Zealand,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2021,76.3,,,,0,
NZL,New Zealand,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2022,76.6,,,,0,
NZL,New Zealand,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2023,76.3,,,,0,
NZL,New Zealand,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2024,76.5,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2000,10.7,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2001,10.4,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2002,10.4,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2003,12.1,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2004,12.5,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2005,12.5,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2006,13.3,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2007,13.7,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2008,14.8,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2009,15.5,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2010,16.4,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2011,16.5,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2012,17,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2013,16.8,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2014,16.2,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2015,16,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2016,17.2,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2017,17.7,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2018,18,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2019,16.6,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2020,17,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2021,17.2,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2022,17.7,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2023,18,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2024,17.7,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2000,25.8,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2001,21.1,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2002,21.5,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2003,23.8,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2004,26.7,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2005,32.6,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2006,34.9,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2007,36.5,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2008,38.5,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2009,39.4,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2010,41.5,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2011,41.5,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2012,42.8,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2013,45.1,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2014,46.9,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2015,48.5,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2016,49.4,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2017,49.1,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2018,51.1,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2019,49.3,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2020,51.8,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2021,53.1,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2022,54.2,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2023,55.7,,,,0,
NOR,Norway,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2024,55.4,,,,0,
PER,Peru,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,COMMUNITY,Community pharmacy market,_Z,Not applicable,2024,13.8,1,,,0,
PER,Peru,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,COMMUNITY,Community pharmacy market,_Z,Not applicable,2024,55.2,1,,,0,
PER,Peru,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2024,13.5,3,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2000,0.1,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2001,0.3,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2002,1.8,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2003,5.6,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2004,7.9,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2005,12.6,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2006,15.2,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2007,17.8,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2008,18.6,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2009,17.8,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2010,19.1,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2011,18.2,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2012,16.5,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2013,19.7,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2014,20.4,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2015,20,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2016,19.8,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2017,19.8,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2018,20.5,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2019,21,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2020,21.4,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2021,21.5,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2022,21.7,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2023,23.4,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2024,25.3,3,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2000,0.2,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2001,0.6,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2002,2.6,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2003,8,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2004,10.5,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2005,16.8,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2006,19.7,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2007,23,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2008,25.7,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2009,29.2,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2010,32.6,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2011,36.8,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2012,41.4,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2013,46.9,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2014,47.4,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2015,46.9,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2016,46.3,,,,0,
